,Location,Address_1,Address_2,Postal Code,City,Province,Phone,Fax,URL,Features,Services,Description,Name,Job Title,Week_Day,Open,Close,Bio
820,Occupational Concepts Moncton,91 Driscoll Crescent ,----,E1E 4C8,Moncton,NB,(506) 382-66,06) 382-6602,https://www.cbi.ca/web/physiotherapy-moncton-driscoll-91," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Ergonomics;Mental Health;Occupational Therapy;Psychology;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Josée Bourque,Administrative Assistant,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']","With more than 13 years experience in administration and customer care, Josée truly loves helping out everyone around her with anything they need. Josée is currently in charge of the administrative responsibilities specific to the multidisciplinary pain management program; assisting both the clients and the team. Outside the office, Josée loves fine wines and “des chip”, is an avid archer, tennis player and general outdoor enthusiast. Oh and, most importantly…….Go Bruins Go!"
821,Occupational Concepts Moncton,91 Driscoll Crescent ,----,E1E 4C8,Moncton,NB,(506) 382-66,06) 382-6602,https://www.cbi.ca/web/physiotherapy-moncton-driscoll-91," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Ergonomics;Mental Health;Occupational Therapy;Psychology;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Julie Richard,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']","Julie studied in Québec where she completed her Master’s Degree in Occupational Therapy from Laval University in 2014. From there, Julie has gone on to work for WorkSafeNB Dieppe Regional office as well as LifeMark. With LifeMark she additionally worked as a Field Rehabilitation Case Manage covering East New-Brunswick as well as Cumberland/Colchester region of Nova Scotia. Since December 2016, Julie has joined the Occupational Concepts team as an Occupational Therapist in the Field Services Department. Outside of work, Julie enjoys running, skating and playing the piano."
822,Occupational Concepts Moncton,91 Driscoll Crescent ,----,E1E 4C8,Moncton,NB,(506) 382-66,06) 382-6602,https://www.cbi.ca/web/physiotherapy-moncton-driscoll-91," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Ergonomics;Mental Health;Occupational Therapy;Psychology;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Julie Robichaud,Occupational Therapy Assistant,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']","Julie received her diploma as an Occupational Therapy and Physiotherapy Assistant from Eastern College in 2016. Dance being her first passion, Julie also studied dance at George Brown College in Toronto back in 2009. Having worked at the Pays de la Sagouine for many years prior to working with Occupational Concepts, Julie has developed a great interest for the performing arts and still enjoys dancing, singing theater and also knitting in her spare time."
823,Occupational Concepts Moncton,91 Driscoll Crescent ,----,E1E 4C8,Moncton,NB,(506) 382-66,06) 382-6602,https://www.cbi.ca/web/physiotherapy-moncton-driscoll-91," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Ergonomics;Mental Health;Occupational Therapy;Psychology;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Kendra Cooling,Kinesiologist & Rehabilitation Assistant,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']","Kendra graduated with a Bachelor’s degree in Kinesiology from the Université de Moncton in 2014. Before joining the OC Team, Kendra worked briefly in the field of orthopedics, where she worked with orthopaedic aids to encourage independence and mobility regarding neuromuscular diseases and disorders. She also spent a short period working as a personal trainer, helping clients with complex health profiles, such as MS and Parkinson’s disease. While completing her degree, Kendra worked with the university to develop a project regarding cardiac rehabilitation through the vitalité health network. Originally from Bathurst, Kendra made Moncton her home in 2008 and enjoys beaches and quality coffee (sorry Tim) especially when shared with her identical twin. Kendra is also currently the President of the New Brunswick Kinesiology Association."
824,Occupational Concepts Moncton,91 Driscoll Crescent ,----,E1E 4C8,Moncton,NB,(506) 382-66,06) 382-6602,https://www.cbi.ca/web/physiotherapy-moncton-driscoll-91," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Ergonomics;Mental Health;Occupational Therapy;Psychology;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Laura Daley,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']","Laura joined the OC team in June 2007 after graduating with a Bachelor of Science (Kinesiology) from UNB and a Bachelor of Science in Occupational Therapy from Dalhousie. Laura is also a certified functional capacity evaluator and is a key asset to the field team. Outside the office, Laura can be found anywhere but home as she is always on the go. Be sure to leave her a voicemail as her cell phone service is usually poor when she’s on top of a ski hill or camping in the woods. However now that she is a mom, Laura is more likely to be found at mommy and me yoga."
825,Occupational Concepts Moncton,91 Driscoll Crescent ,----,E1E 4C8,Moncton,NB,(506) 382-66,06) 382-6602,https://www.cbi.ca/web/physiotherapy-moncton-driscoll-91," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Ergonomics;Mental Health;Occupational Therapy;Psychology;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Luc Barrieau,Kinesiologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']","Luc obtained his bachelor’s degree in Kinesiology from the Université de Moncton in 2015. Starting his career in the field of orthopedics, Luc is excited to join the occupational Concepts team as a Kinesiogist where he hopes to have a positive impact on the life of others. Outside of work, Luc’s passion is hockey as he plays and coaches minor hockey in his home town of Dieppe. He also loves to play softball, golf and other sports."
826,Occupational Concepts Moncton,91 Driscoll Crescent ,----,E1E 4C8,Moncton,NB,(506) 382-66,06) 382-6602,https://www.cbi.ca/web/physiotherapy-moncton-driscoll-91," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Ergonomics;Mental Health;Occupational Therapy;Psychology;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Melanie LeBlanc,Rehabilitation Manager and Sales & Marketing Manager,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']","Melanie graduated with a bachelor’s degree in kinesiology from l’Université de Moncton in 2004 and joined the Occupational Concepts team as a bilingual Rehabilitation Assistant in January of 2011, bringing with her 10 plus years of experience working with the public. Melanie’s dual role involves coordinating and managing the daily operation of our rehabilitation services as well as working with client’s experiencing chronic pain as the primary educator for the pain program. On a personal note, Melanie has a true maritime passion for hockey, both as a player and as a coach. Melanie is also a member of the Université de Moncton Women’s Hockey Alumni group responsible for raising funds for scholarships and is the Vice-President of the New Brunswick Kinesiology Association."
827,Occupational Concepts Moncton,91 Driscoll Crescent ,----,E1E 4C8,Moncton,NB,(506) 382-66,06) 382-6602,https://www.cbi.ca/web/physiotherapy-moncton-driscoll-91," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Ergonomics;Mental Health;Occupational Therapy;Psychology;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Natalie Dupuis,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']","Natalie graduated from University de Moncton in 1998 with a Bachelors in Kinesiology. She furthered her studies at the University of Laval in 2001, completing a Bachelors of Science in Occupational Therapy. Prior to joining Occupational Concepts in in 2008, Natalie was employed by WorkSafe NB and spent time in both their rehabilitation center in Grand Bay as well as their Dieppe regional office. Natalie’s clinical skills and experience as well as her ability to connect with people are put to good use in assisting her clients to get back to living. Outside of work, Natalie makes sure to rejuvenate herself mentally and physically and is best known for mastering the art of the side ponytail."
828,Occupational Concepts Moncton,91 Driscoll Crescent ,----,E1E 4C8,Moncton,NB,(506) 382-66,06) 382-6602,https://www.cbi.ca/web/physiotherapy-moncton-driscoll-91," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Ergonomics;Mental Health;Occupational Therapy;Psychology;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Nicole Haché,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']","Nicole joined the Occupational Concepts team in August 2009. Nicole is a bilingual registered Occupational Therapist who completed a Bachelor of Science in Occupational Therapy from Université de Montréal in 2003. Prior to join Occupational Concepts, Nicole gained clinical experience in various fields including rehabilitation, geriatric, and mental health as well as working in a community setting performing home assessments, cognitive assessments and facilitation of functional independence through specialized equipment. Outside the office, Nicole enjoys traveling, gardening, running and practicing yoga."
829,Occupational Concepts Moncton,91 Driscoll Crescent ,----,E1E 4C8,Moncton,NB,(506) 382-66,06) 382-6602,https://www.cbi.ca/web/physiotherapy-moncton-driscoll-91," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Ergonomics;Mental Health;Occupational Therapy;Psychology;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Noella Arsenault,Administrative Assistant,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']","With over 20 years experience as an Administrative Assistant and also in Customer Service, Noella accepted her position here with Occupational Concepts in September 2016. She loves working in a team environment and providing the best customer service possible. On a more personal note, as a hockey mom, you can find her in her spare time at the local arena, or at home baking, knitting or crocheting."
830,Occupational Concepts Moncton,91 Driscoll Crescent ,----,E1E 4C8,Moncton,NB,(506) 382-66,06) 382-6602,https://www.cbi.ca/web/physiotherapy-moncton-driscoll-91," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Ergonomics;Mental Health;Occupational Therapy;Psychology;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Renée Frenette,Kinesiologist & Ergonomist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']","Renee Frenette, Occupational Concept’s first official employee, is a bilingual Kinesiologist who graduated from the Université de Moncton and joined the team in 2000. Her areas of practice include Office Ergonomic Evaluations, Functional Capacity Evaluations, Job Site Analysis and Training. As the OC veteran, Renee offers training for employees and employers on manual material handling, basic ergonomic analysis or maintaining a healthy and safe lifestyle. Known for her signature laugh, Renee enjoys humor, photography and hiking. She is also the secretary for the New Brunswick Kinesiology Association."
831,Occupational Concepts Moncton,91 Driscoll Crescent ,----,E1E 4C8,Moncton,NB,(506) 382-66,06) 382-6602,https://www.cbi.ca/web/physiotherapy-moncton-driscoll-91," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Ergonomics;Mental Health;Occupational Therapy;Psychology;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Stefan V Morin,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']","Stefan graduated with a masters degree in Occupational Therapy from the University of Toronto in 2008. Over the next 5 years, Stefan worked with in-patients at the Toronto Rehab Lyndhurst Centre, a spinal cord rehabilitation unit. During this time, Stefan discovered a passion for seating and wheelchair mobility. Certified with various custom seating manufactures, Stefan has been finding solutions for his clients with complex seating and mobility issues. Originally from Moncton and having grown up in Quispamsis New Brunswick, Stefan was happy to relocate his family back to the Maritimes and join the Occupational Concepts team in September of 2013. When not solving seating problems, Stefan continues his creative interest by playing drums in a band."
832,Occupational Concepts Moncton,91 Driscoll Crescent ,----,E1E 4C8,Moncton,NB,(506) 382-66,06) 382-6602,https://www.cbi.ca/web/physiotherapy-moncton-driscoll-91," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Ergonomics;Mental Health;Occupational Therapy;Psychology;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Émilie Bélanger-Ricard,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '8:00am', '8:00am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']","Émilie completed her Bachelor’s degree in occupational therapy at the l’Université de Montréal in 2008 and went to work at the Jewish Rehab Hospital providing care to neurology patients and amputees. In 2010, Émilie made a move to private healthcare where she treated clients suffering from chronic pain. After moving to Moncton in 2013, Émilie transferred her skills and experience over to Occupational Concepts in 2014 as an OT in our Pain Management Program as well as our Field Services. Outside of work, Émilie enjoys a good book, exploring the globe, and being amused by her cat."
833,OrionHealth Rehabilitation & Assessment Centre/Progressive Rehab - Burnaby,3999 Henning Drive ,Suite 401,V5C 6P9,Burnaby,BC,604.436.3313,604.436.3314,https://www.cbi.ca/web/physiotherapy-burnaby-henning-orion-health," Free Parking ,  Wheelchair Accessible ",Cognitive Rehabilitation;Concussion;Disability Management;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Occupational Therapy;Return to Work Planning;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",No Team,No Team,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:00am', '8:00am', '8:00am', '7:30am', '7:30am']","['4:30pm', '4:30pm', '4:30pm', '4:30pm', '4:30pm']",No Team
834,Performance Physiotherapy and Wellness,1-11670 Hurontario Street ,----,L7A 1R2,Brampton,ON,289.632.1700,289.632.1701,https://www.cbi.ca/web/physiotherapy-brampton-hurontario-11670," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Custom Orthotics/Bracing & Splinting;Kinesiology;Massage Therapy;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Psychology;Vestibular Rehabilitation;Workplace Education and Training;Sports Injury,"Better health begins here At Performance Physiotherapy Brampton, we strive to provide client-centered care to maximize physical outcomes from motor vehicle accidents, WSIB cases, sports, day-to-day injuries, and physical problems related to chronic conditions. We proudly service Brampton, Caledon and Georgetown. We are an FSCO licensed clinic, which means you can expect above board billing practices, and the highest standards of quality care. What to Expect Our Registered physiotherapists provide a variety of evidence-based treatment options, focused on facilitating efficient recovery. Our focus it to develop individualized treatment programs aimed to get you back to your best. Our Physiotherapists also aim to educate on and promote injury prevention and re-occurrence.",Criston Bandhan,Clinic Manager,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday']","['8:00am', '8:00am', '8:00am', '8:00am', '9:00am', '10:00am']","['8:00pm', '8:00pm', '8:00pm', '8:00pm', '6:00pm', '2:00pm']","Criston Bandhan graduated from McMaster University in 2005 with a Honours Bachelor of Science in Kinesiology. He continued to achieve his Masters of Science in Physical Therapy at the University of Toronto in 2007. He is a Member of the Canadian Physiotherapy Association and the Acupuncture Foundation of Canada Institute. Cris has physiotherapy experience in a variety of clinical settings including neurology and orthopedic conditions, and he has focused his practice on the performance and recovery of high level athletes. Cris has taken post graduate courses in manual therapy, acupuncture and Fit FORE Golf; a research based approach to the rehabilitation of golf injuries and golf performance. He is also an active community member who advocates for youth development in sport. He currently writes for Kiai magazine (national martial arts magazine) as a physiotherapist."
835,Performance Physiotherapy and Wellness,1-11670 Hurontario Street ,----,L7A 1R2,Brampton,ON,289.632.1700,289.632.1701,https://www.cbi.ca/web/physiotherapy-brampton-hurontario-11670," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Custom Orthotics/Bracing & Splinting;Kinesiology;Massage Therapy;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Psychology;Vestibular Rehabilitation;Workplace Education and Training;Sports Injury,"Better health begins here At Performance Physiotherapy Brampton, we strive to provide client-centered care to maximize physical outcomes from motor vehicle accidents, WSIB cases, sports, day-to-day injuries, and physical problems related to chronic conditions. We proudly service Brampton, Caledon and Georgetown. We are an FSCO licensed clinic, which means you can expect above board billing practices, and the highest standards of quality care. What to Expect Our Registered physiotherapists provide a variety of evidence-based treatment options, focused on facilitating efficient recovery. Our focus it to develop individualized treatment programs aimed to get you back to your best. Our Physiotherapists also aim to educate on and promote injury prevention and re-occurrence.",Danielle Gignac,Physical Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday']","['8:00am', '8:00am', '8:00am', '8:00am', '9:00am', '10:00am']","['8:00pm', '8:00pm', '8:00pm', '8:00pm', '6:00pm', '2:00pm']",
836,Performance Physiotherapy and Wellness,1-11670 Hurontario Street ,----,L7A 1R2,Brampton,ON,289.632.1700,289.632.1701,https://www.cbi.ca/web/physiotherapy-brampton-hurontario-11670," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Custom Orthotics/Bracing & Splinting;Kinesiology;Massage Therapy;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Psychology;Vestibular Rehabilitation;Workplace Education and Training;Sports Injury,"Better health begins here At Performance Physiotherapy Brampton, we strive to provide client-centered care to maximize physical outcomes from motor vehicle accidents, WSIB cases, sports, day-to-day injuries, and physical problems related to chronic conditions. We proudly service Brampton, Caledon and Georgetown. We are an FSCO licensed clinic, which means you can expect above board billing practices, and the highest standards of quality care. What to Expect Our Registered physiotherapists provide a variety of evidence-based treatment options, focused on facilitating efficient recovery. Our focus it to develop individualized treatment programs aimed to get you back to your best. Our Physiotherapists also aim to educate on and promote injury prevention and re-occurrence.",Jennifer Bandhan,Physical Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday']","['8:00am', '8:00am', '8:00am', '8:00am', '9:00am', '10:00am']","['8:00pm', '8:00pm', '8:00pm', '8:00pm', '6:00pm', '2:00pm']",
837,Performance Physiotherapy and Wellness,1-11670 Hurontario Street ,----,L7A 1R2,Brampton,ON,289.632.1700,289.632.1701,https://www.cbi.ca/web/physiotherapy-brampton-hurontario-11670," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Custom Orthotics/Bracing & Splinting;Kinesiology;Massage Therapy;Occupational Therapy;Physiotherapy;Pre/Post-Surgical Rehabilitation;Psychology;Vestibular Rehabilitation;Workplace Education and Training;Sports Injury,"Better health begins here At Performance Physiotherapy Brampton, we strive to provide client-centered care to maximize physical outcomes from motor vehicle accidents, WSIB cases, sports, day-to-day injuries, and physical problems related to chronic conditions. We proudly service Brampton, Caledon and Georgetown. We are an FSCO licensed clinic, which means you can expect above board billing practices, and the highest standards of quality care. What to Expect Our Registered physiotherapists provide a variety of evidence-based treatment options, focused on facilitating efficient recovery. Our focus it to develop individualized treatment programs aimed to get you back to your best. Our Physiotherapists also aim to educate on and promote injury prevention and re-occurrence.",Melanie Reis,Physical Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday']","['8:00am', '8:00am', '8:00am', '8:00am', '9:00am', '10:00am']","['8:00pm', '8:00pm', '8:00pm', '8:00pm', '6:00pm', '2:00pm']",
838,South End Physiotherapy,Suite 311 ,5595 Fenwick Street,B3H 4M2,Halifax,NS,902.423.1234,reet br/ Hal,https://www.cbi.ca/web/physiotherapy-halifax-fenwick," Free Parking ,  Late Hours ",Acupuncture/IMS;Custom Orthotics/Bracing & Splinting;MVA Rehabilitation;Massage Therapy;Pain Management Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Dry Needling;Shockwave Therapy,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",No Team,No Team,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['7:00pm', '7:00pm', '7:00pm', '7:00pm', '7:00pm']",No Team
839,TRAC Group - North Bay,C262-100 College Drive ,----,P1B 8K9,North Bay,ON,,N br/ P1B 8K,https://www.cbi.ca/web/physiotherapy-north-bay-trac, Wheelchair Accessible ,Cognitive Rehabilitation;Concussion;Disability Management;MVA Rehabilitation;Occupational Therapy;Pain Management Rehabilitation;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Speech-Language Therapy,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",April MacDonald,Learning and Mental Health Navigator,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
840,TRAC Group - North Bay,C262-100 College Drive ,----,P1B 8K9,North Bay,ON,,N br/ P1B 8K,https://www.cbi.ca/web/physiotherapy-north-bay-trac, Wheelchair Accessible ,Cognitive Rehabilitation;Concussion;Disability Management;MVA Rehabilitation;Occupational Therapy;Pain Management Rehabilitation;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Speech-Language Therapy,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Grace Umpherson,Student Success Services,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
841,TRAC Group - North Bay,C262-100 College Drive ,----,P1B 8K9,North Bay,ON,,N br/ P1B 8K,https://www.cbi.ca/web/physiotherapy-north-bay-trac, Wheelchair Accessible ,Cognitive Rehabilitation;Concussion;Disability Management;MVA Rehabilitation;Occupational Therapy;Pain Management Rehabilitation;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Speech-Language Therapy,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Sherri Pinder,Mental Health Addictions and Wellness Navigator,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
842,TRAC Group - Ottawa,110-161 Greenbank Road ,----,K2H 5V6,Ottawa,ON,613.526.0877,613.526.9997,https://www.cbi.ca/web/physiotherapy-ottawa-trac," Free Parking ,  Wheelchair Accessible ",Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Hand Therapy;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Psychology;Return to Work Planning;Social Work;Speech-Language Therapy;Vestibular Rehabilitation,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Alison Leppard,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
